Will train the discriminator...
Alpha: 5e-07
Beta: 0.02
Momentum: 0.9
Epochs: 100
Every: 10
Batch: 1
Inputs: assets/res/Arles
	assets/res/Paris
Seed Size: 100
Starting Epoch: 1401
Epoch 1401, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:33.46
Epoch 1429, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.43
Epoch 1430, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:23.52
Epoch 1431, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.34
Epoch 1432, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.57
Epoch 1433, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:23.12
Epoch 1434, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.21
Epoch 1435, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.24
Epoch 1436, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.80
Epoch 1437, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.89
Epoch 1438, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.41
Epoch 1439, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.54
Epoch 1440, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.19
Epoch 1441, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:26.58
Epoch 1442, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.12
Epoch 1443, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:25.58
Epoch 1444, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:23.01
Epoch 1445, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:26.38
Epoch 1446, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.29
Epoch 1447, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:23.18
Epoch 1448, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.66
Epoch 1449, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:27.73
Epoch 1450, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:25.33
Epoch 1451, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:24.94
Epoch 1452, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:24.11
Epoch 1453, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:23.53
Epoch 1454, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.40
Epoch 1455, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.99
Epoch 1456, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.68
Epoch 1457, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:23.70
Epoch 1458, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.26
Epoch 1459, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:19.73
Epoch 1460, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.63
Epoch 1461, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.02
Epoch 1462, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.39
Epoch 1463, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:19.58
Epoch 1464, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.30
Epoch 1465, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.94
Epoch 1466, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.51
Epoch 1467, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.16
Epoch 1468, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.48
Epoch 1469, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.40
Epoch 1470, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:19.45
Epoch 1471, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.50
Epoch 1472, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.89
Epoch 1473, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.03
Epoch 1474, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.95
Epoch 1475, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.75
Epoch 1476, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:23.81
Epoch 1477, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.62
Epoch 1478, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.02
Epoch 1479, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.56
Epoch 1480, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:26.34
Epoch 1481, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.74
Epoch 1482, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.59
Epoch 1483, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:23.15
Epoch 1484, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:27.91
Epoch 1485, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.44
Epoch 1486, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:23.02
Epoch 1487, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.07
Epoch 1488, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:26.69
Epoch 1489, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:23.52
Epoch 1490, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.28
Epoch 1491, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:25.73
Epoch 1492, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:23.30
Epoch 1493, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.10
Epoch 1494, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.64
Epoch 1495, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:26.78
Epoch 1496, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.88
Epoch 1497, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.17
Epoch 1498, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:22.13
Epoch 1499, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:26.18
Epoch 1500, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.26

Training time: 2:17:25.08
