Will train the discriminator...
Alpha: 5e-07
Beta: 0.02
Momentum: 0.9
Epochs: 100
Every: 10
Batch: 1
Inputs: assets/res/Arles
	assets/res/Paris
Seed Size: 100
Starting Epoch: 1101
Epoch 1101, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:31.52
Epoch 1148, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.28
Epoch 1149, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:16.36
Epoch 1150, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:19.19
Epoch 1151, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:16.48
Epoch 1152, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.13
Epoch 1153, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:16.51
Epoch 1154, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.66
Epoch 1155, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:16.11
Epoch 1156, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.48
Epoch 1157, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.04
Epoch 1158, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.01
Epoch 1159, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.09
Epoch 1160, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.19
Epoch 1161, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.49
Epoch 1162, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:19.37
Epoch 1163, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.22
Epoch 1164, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.25
Epoch 1165, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.28
Epoch 1166, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:19.44
Epoch 1167, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.04
Epoch 1168, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.15
Epoch 1169, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.24
Epoch 1170, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:19.07
Epoch 1171, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:16.81
Epoch 1172, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.24
Epoch 1173, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:16.86
Epoch 1174, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.58
Epoch 1175, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.58
Epoch 1176, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.84
Epoch 1177, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:16.95
Epoch 1178, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.19
Epoch 1179, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.47
Epoch 1180, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.34
Epoch 1181, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.01
Epoch 1182, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.18
Epoch 1183, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:19.70
Epoch 1184, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.01
Epoch 1185, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:16.55
Epoch 1186, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.20
Epoch 1187, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:19.22
Epoch 1188, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.76
Epoch 1189, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:16.57
Epoch 1190, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:16.59
Epoch 1191, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:18.18
Epoch 1192, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.50
Epoch 1193, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.48
Epoch 1194, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.46
Epoch 1195, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.39
Epoch 1196, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.07
Epoch 1197, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.66
Epoch 1198, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:17.61
Epoch 1199, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:20.92
Epoch 1200, gen loss = 0.3132625222206116, dis loss = 1.626525640487671, 0:01:21.18
